ID,Sentence DE,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
1016,So wurde er 1954 Pastor der Dexter Avenue Baptist Church in Montgomery (Alabama).,6.726153846153846,8.982307692307693,11.774802615384615,69.99384615384618,5.2,36.07692307692308,3.0,3.0,13.998223076923077,5.076923076923077,1.4615384615384615,13.0,1.0,1.0,66.0,19.0,13.0,13.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Trotz dieses militärischen Triumphs verlor er die Unterhauswahlen des Jahres 1945.,11.22727272727273,14.470909090909089,19.461208818181824,34.16090909090911,8.036363636363637,38.27272727272727,8.477225575051662,3.0,11.359372727272728,6.454545454545454,1.9090909090909092,11.0,1.0,1.0,71.0,21.0,11.0,11.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
204,Dieses Symbol gilt dann als Ergebnis des Wurfes.,3.7550000000000026,6.120000000000001,9.900041000000005,82.39000000000001,3.2,20.5,3.0,1.0,7.9808,5.0,1.375,8.0,1.0,1.0,40.0,11.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
241,"Bei einigen Formen kann man versuchen, dies durch die richtige Wahl der Größenverhältnisse auszugleichen, etwa durch Streckung der Seitenflächen beim nebenstehenden Prisma als siebenseitiger Würfel.",18.232000000000003,23.2864,23.233885640000004,8.876000000000008,18.0,61.0,15.24744871391589,9.0,11.8241,6.84,2.04,25.0,1.0,0.92,171.0,51.0,25.0,23.0,1.0,1.0,9.0,5.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
100,"Um eine optimale Versorgung der Füße und eine möglichst geringe Belastung der Knie zu erreichen, sollte die Sattelhöhe so eingestellt werden, dass beim Treten der Pedale am tiefsten Punkt das Bein immer noch leicht angewinkelt ist.",18.444444444444446,21.820833333333333,14.89986163888889,26.945000000000014,18.844444444444445,63.77777777777778,13.954451150103322,10.0,12.001266666666668,5.361111111111111,1.6944444444444444,36.0,1.0,0.9166666666666666,193.0,61.0,36.0,33.0,1.0,1.0,10.0,4.0,15.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1118,Und wir helfen Ihnen beim Ausfüllen vom Antrag.,3.7550000000000026,5.53125,9.165059625000005,82.39000000000001,3.2,20.5,3.0,1.0,7.9808,4.875,1.375,8.0,1.0,1.0,39.0,11.0,8.0,8.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"Nach chemischer Härtung des Rußes war er in der Lage, auf galvanoplastischem Wege ein Zink-Positiv und von diesem ein Negativ der Platte anzufertigen, das als Stempel zur Pressung beliebig vieler Positive genutzt werden konnte – die Schallplatte war erfunden.",20.49692307692308,24.15615384615385,16.005876410256413,17.573076923076954,20.72820512820513,72.33333333333334,15.24744871391589,13.0,12.858592307692307,5.538461538461538,1.7692307692307692,39.0,1.0,0.9230769230769231,216.0,69.0,39.0,36.0,1.0,1.0,13.0,5.0,18.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
103,Somit kann eine falsche Beckenhaltung (zB um Missempfindungen aufgrund des Sattels zu vermeiden) zu einer starken Belastung der Wirbelsäule führen.,15.638095238095236,17.105714285714285,17.78939100000001,20.34857142857146,10.304761904761905,63.857142857142854,8.477225575051662,9.0,12.949052380952383,5.9523809523809526,1.9523809523809523,21.0,1.0,0.9523809523809523,125.0,41.0,21.0,20.0,1.0,1.0,9.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
800,"Während die Kolonien in Australien, Kanada, Neuseeland und Südafrika bereits im 19 und frühen 20 Jahrhundert als Dominions eine gewisse Eigenständigkeit erlangt hatten und diese danach stetig ausbauten, wurden die meisten Territorien des Britischen Weltreichs in der zweiten Hälfte des 20 Jahrhunderts im Zuge der Dekolonisation zu unabhängigen Staaten.",27.12,32.002857142857145,19.714458673469395,-12.099999999999973,21.232653061224493,91.85714285714286,10.745966692414834,21.0,13.478532653061224,6.142857142857143,2.0,49.0,1.0,0.8367346938775511,301.0,98.0,49.0,41.0,1.0,1.0,21.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
184,"Unabhängig von Tainter, der seine Ideen nicht publiziert hatte, gelangte im Jahre 1887 der deutsch-amerikanische Erfinder und Industrielle Emil Berliner bei seinen Versuchen mit dem Edison-Phonographen zu einem ähnlichen Verbesserungskonzept.",19.7525,25.184999999999995,21.493625,10.442500000000017,16.55,72.625,12.486832980505138,13.0,12.6252625,6.5,1.9375,32.0,1.0,0.96875,208.0,62.0,32.0,31.0,1.0,1.0,13.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"Er hatte sich mehrere Jahre lang mit dem Edison-Phonographen befasst und früher als Edison erkannt, dass die Zukunft der Tonaufzeichnung in erster Linie im Unterhaltungsbereich lag.",14.60666666666667,18.759999999999998,16.422526481481484,38.43000000000001,10.8,52.925925925925924,3.0,7.0,10.239033333333332,5.666666666666667,1.6666666666666667,27.0,1.0,0.9629629629629629,153.0,45.0,27.0,26.0,1.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
726,"Der Preisträger des Friedensnobelpreises wird von einem fünfköpfigen Komitee, dem Norwegischen Nobelkomitee, ausgewählt.",19.43384615384615,23.112307692307688,29.414355615384615,-21.11384615384612,11.353846153846156,66.84615384615384,10.745966692414834,7.0,12.783607692307694,8.076923076923077,2.5384615384615383,13.0,1.0,1.0,105.0,33.0,13.0,13.0,1.0,1.0,7.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462,"Nach dem 2007 erschienenen Vierten Sachstandsbericht der Zwischenstaatlichen Sachverständigengruppe über Klimaänderungen (IPCC) stieg die weltweite durchschnittliche Lufttemperatur in Bodennähe zwischen 1906 und 2005 um 0,74 °C (± 0,18 °C) an.",20.099999999999998,25.064838709677424,21.93798064516129,6.170000000000023,14.980645161290324,66.48387096774194,10.745966692414834,11.0,15.870551612903224,6.580645161290323,2.0,31.0,1.0,0.9354838709677419,204.0,62.0,31.0,29.0,1.0,1.0,11.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
717,Seinen ersten bedeutenden Auftritt im Parlament hatte er am 31 Mai 1904 mit dem demonstrativen Übertritt von den Konservativen zu den Liberalen.,15.51727272727273,15.689090909090915,15.460766090909093,22.99590909090911,12.436363636363637,53.81818181818181,10.745966692414834,7.0,10.469518181818183,5.545454545454546,1.9090909090909092,22.0,1.0,0.9545454545454546,122.0,42.0,22.0,21.0,1.0,1.0,7.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1111,"Sie entscheiden, welcher Betreuer Ihnen helfen soll.",7.368571428571428,11.675714285714285,16.931505142857148,54.7014285714286,8.514285714285714,49.857142857142854,8.477225575051662,3.0,8.495128571428571,6.285714285714286,1.7142857142857142,7.0,1.0,1.0,44.0,12.0,7.0,7.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
594,"In die beiden Nationalforste ist die nur durch die Bahn und die Straße vom Park getrennte Great Bear Wilderness eingelagert, ein Wilderness Area und damit die strengste Klasse von Naturschutzgebieten der Vereinigten Staaten.",16.94666666666667,22.188181818181818,17.156299333333344,32.34000000000001,14.412121212121214,60.27272727272727,8.477225575051662,9.0,11.97208787878788,5.757575757575758,1.6666666666666667,33.0,1.0,0.8181818181818182,190.0,55.0,33.0,27.0,1.0,1.0,9.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
676,David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.,6.936363636363637,9.760909090909088,13.581357818181822,64.9245454545455,4.4,20.090909090909093,3.0,1.0,12.794827272727273,5.454545454545454,1.5454545454545454,11.0,1.0,1.0,60.0,17.0,11.0,11.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,"Stromatolithe aus versteinerten Biofilmen von Cyanobakterien sind in allen präkambrischen Gesteinen des Parks erhalten und besonders häufig in der Siyeh-Formation aus Dolomit und Kalkstein, aus der die Mehrzahl der höheren Gipfel im Park bestehen.",21.66,24.464571428571425,18.80094688571429,2.1100000000000207,20.857142857142858,75.0,16.41640786499874,14.0,12.590785714285715,6.0285714285714285,2.0,35.0,1.0,0.8285714285714286,211.0,70.0,35.0,29.0,1.0,1.0,14.0,6.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,Die Wertmarke müssen Sie bezahlen.,7.600000000000001,8.387999999999998,12.384875800000003,49.480000000000004,10.0,45.0,8.477225575051662,2.0,10.200500000000002,5.8,1.8,5.0,1.0,1.0,29.0,9.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
824,Seine theoretischen Arbeiten spielten – im Gegensatz zur verbreiteten Meinung – beim Bau der Atombombe und der Entwicklung der Kernenergie nur eine indirekte Rolle.,14.98090909090909,19.114545454545457,19.73702136363636,26.841363636363653,14.254545454545454,67.45454545454545,12.486832980505138,10.0,9.751790909090909,6.2727272727272725,1.8636363636363635,22.0,1.0,0.9090909090909091,138.0,41.0,22.0,20.0,1.0,1.0,10.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
437,Die Mehrzahl aller Gletscher hat in den zurückliegenden Jahrzehnten zum Teil stark an Masse und Fläche verloren.,10.47529411764706,13.390588235294118,15.316758647058826,50.2388235294118,11.505882352941178,46.41176470588235,10.745966692414834,5.0,10.052641176470589,5.588235294117647,1.6470588235294117,17.0,1.0,1.0,95.0,28.0,17.0,17.0,1.0,1.0,5.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
613,Der Ursprung der älteren Gesteine des Parks sind klastische Sedimentgesteine.,9.55,15.127000000000002,20.6354697,44.40500000000001,8.0,60.0,8.477225575051662,5.0,13.6065,6.7,1.8,10.0,1.0,1.0,67.0,18.0,10.0,10.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
847,"Ob Albert schon zu jener Zeit an die Isar kam oder erst 1885 als Sechsjähriger, ist unter Historikern umstritten.",10.451578947368422,11.124210526315785,11.422294052631578,53.97105263157897,9.705263157894738,34.78947368421053,8.477225575051662,3.0,10.396268421052632,4.894736842105263,1.5789473684210527,19.0,1.0,1.0,93.0,30.0,19.0,19.0,1.0,1.0,3.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",10.941428571428574,12.820714285714281,16.10495678571429,41.55357142857145,8.457142857142857,35.42857142857143,8.477225575051662,3.0,9.970185714285716,5.785714285714286,1.7857142857142858,14.0,1.0,1.0,81.0,25.0,14.0,14.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
143,"Insbesondere in den USA, Kanada und einigen Golfstaaten gibt es auch Bankautomaten, die aus dem Auto heraus bedient werden können.",12.860000000000003,14.003999999999998,14.4710274,38.48500000000003,10.0,45.0,8.477225575051662,5.0,7.7865,5.4,1.75,20.0,1.0,1.0,108.0,35.0,20.0,20.0,1.0,1.0,5.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,1893 kam er doch noch als Kadett nach Sandhurst und mit 21 Jahren als Kavallerieleutnant zum 4 Husarenregiment.,11.752222222222223,11.905000000000001,12.93468838888889,42.86500000000002,7.2,34.66666666666667,3.0,3.0,10.669855555555557,5.166666666666667,1.7222222222222223,18.0,1.0,0.9444444444444444,93.0,31.0,18.0,17.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,Die Kriegserklärung Großbritanniens und seiner Alliierten an das Deutsche Reich zu Beginn des Ersten Weltkriegs zog auch die Kolonien und Dominions in den Konflikt hinein.,13.512,18.5764,17.354034640000002,42.71600000000004,10.0,57.0,3.0,8.0,11.1925,5.84,1.64,25.0,1.0,0.96,146.0,41.0,25.0,24.0,1.0,1.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
721,"Die Auszeichnung wird seit 1901 jedes Jahr am Todestag Alfred Nobels, dem 10 Dezember, in Oslo verliehen.",9.781176470588235,10.897058823529413,12.203896352941179,55.21529411764709,9.15294117647059,40.529411764705884,8.477225575051662,4.0,11.910288235294118,5.0588235294117645,1.588235294117647,17.0,1.0,1.0,86.0,27.0,17.0,17.0,1.0,1.0,4.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
579,Beide Parks zusammen wurden 1932 als weltweit erstes grenzüberschreitendes Naturschutzgebiet unter dem Namen Waterton-Glacier International Peace Park zu einem „Internationalen Friedenspark“ ernannt und 1995 durch die UNESCO zum Weltnaturerbe erklärt.,21.241935483870964,27.19193548387097,24.593397225806456,-2.0170967741935257,14.980645161290324,69.70967741935485,10.745966692414834,12.0,12.814422580645163,7.032258064516129,2.096774193548387,31.0,1.0,1.0,218.0,65.0,31.0,31.0,1.0,1.0,12.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,"Der erste namentlich nachgewiesene Vorfahre Albert Einsteins, ein aus dem Bodenseeraum stammender Pferde- und Tuchhändler namens Baruch Moses Ainstein, wurde im 17 Jahrhundert in die Gemeinde aufgenommen.",17.665925925925922,22.42333333333334,20.99574392592593,16.4966666666667,16.725925925925925,67.74074074074073,13.954451150103322,11.0,14.917551851851853,6.444444444444445,1.9259259259259258,27.0,1.0,1.0,174.0,52.0,27.0,27.0,1.0,1.0,11.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1091,Das ist aufregend schön.,3.6700000000000017,4.120000000000001,6.201631000000006,75.87500000000001,11.600000000000001,29.0,8.477225575051662,1.0,11.7299,5.0,1.5,4.0,1.0,1.0,20.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
406,"Die wichtigsten Ursachen für diese Differenz um 0,25 Einheiten sind die Temperatur des Wassers, der lokale Auftrieb von kohlenstoffdioxidreichem Tiefenwasser, sowie die biologische Produktivität, die dort, wo sie hoch ist, in Form von Meereslebewesen viel Kohlenstoffdioxid bindet und in tiefere Wasserschichten transportiert.",25.054418604651165,30.520697674418606,21.525040139534887,-7.977441860465106,20.920930232558142,80.2093023255814,13.954451150103322,16.0,13.113486046511628,6.465116279069767,2.0232558139534884,43.0,1.0,0.9069767441860465,278.0,87.0,43.0,39.0,1.0,1.0,16.0,4.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,"Im Mittelalter wurde die Tradition auch in Europa wieder aufgenommen, mit den im Vergleich zu den Thermen allerdings bescheiden dimensionierten Badehäusern.",17.323809523809526,19.124285714285712,20.309327142857143,8.262857142857143,16.019047619047623,63.857142857142854,13.954451150103322,9.0,9.941433333333332,6.380952380952381,2.0952380952380953,21.0,1.0,0.9523809523809523,134.0,44.0,21.0,20.0,1.0,1.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,"Einen Zeitrahmen von mehreren Hundert Millionen Jahren umfasst hingegen die Temperaturbestimmung mithilfe der Sauerstoff-Isotope 18O/16O, für die sich besonders fossile Korallen, Foraminiferen und Süßwassersedimente eignen.",22.910370370370376,25.91222222222222,25.35118911111111,-21.103333333333293,15.244444444444447,82.55555555555556,12.486832980505138,15.0,13.747922222222224,7.185185185185185,2.3703703703703702,27.0,1.0,0.9629629629629629,194.0,64.0,27.0,26.0,1.0,1.0,15.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
595,Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.,16.791851851851856,20.504444444444445,18.60024907407408,22.763333333333353,12.281481481481482,75.14814814814815,8.477225575051662,13.0,14.332737037037036,6.037037037037037,1.8518518518518519,27.0,1.0,0.8518518518518519,163.0,50.0,27.0,23.0,1.0,1.0,13.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,Bei der Wiedergabe wird die Abtastspitze eines Tonabnehmers entsprechend ausgelenkt.,13.09,18.424,24.751365400000005,19.025000000000013,12.0,60.0,10.745966692414834,5.0,12.0275,7.4,2.1,10.0,1.0,1.0,74.0,21.0,10.0,10.0,1.0,1.0,5.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1007,Auch sonst beschreibt King die Atmosphäre an dem College als konstruktiv und weitestgehend frei von Rassismus und Intoleranz gegenüber Schwarzen.,13.450000000000003,18.0075,19.46890075000001,34.25500000000001,14.0,65.0,12.486832980505138,9.0,11.734,6.25,1.8,20.0,1.0,0.95,125.0,36.0,20.0,19.0,1.0,1.0,9.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,Seit Inkrafttreten des Vertrags von Lissabon am 1.,6.705000000000002,7.297499999999999,11.370003750000002,61.240000000000016,3.2,45.5,3.0,3.0,11.9283,5.25,1.625,8.0,1.0,1.0,42.0,13.0,8.0,8.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
332,"Als Gründe dafür, dass Väter ihre Arbeitszeit relativ selten für die Familienarbeit reduzieren, werden u a finanzielle Nachteile aufgrund von Gehaltsunterschieden zwischen Männern und Frauen, fehlende Teilzeitstellen für höhere Positionen sowie eine Profitorientierung der Konzerne, die auf familiäre Bedürfnisse der Angestellten keine Rücksicht nehme, genannt.",26.608888888888888,33.62133333333333,24.17800446666667,-15.559999999999988,21.555555555555557,89.44444444444444,13.954451150103322,20.0,14.289833333333334,6.911111111111111,2.088888888888889,45.0,1.0,0.9333333333333333,311.0,94.0,45.0,42.0,1.0,1.0,20.0,4.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
837,"Sein Vater Hermann Einstein stammte aus der oberschwäbischen Kleinstadt Buchau, in der es seit dem Mittelalter innerhalb des Territoriums des freiweltlichen Damenstifts Buchau eine bedeutende jüdische Gemeinde gab (siehe auch: Familie Einstein in Bad Buchau).",19.3,25.675714285714285,20.31290857142858,19.03000000000001,18.571428571428573,77.85714285714286,13.954451150103322,15.0,13.49307142857143,6.285714285714286,1.8,35.0,1.0,0.8285714285714286,220.0,63.0,35.0,29.0,1.0,1.0,15.0,4.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,"Ohne Höhenunterschiede werden höhere Durchschnittsgeschwindigkeiten erreicht: Der Stundenweltrekord für normale Fahrräder liegt seit 2005 bei 50 km/h, mit besonders aerodynamischen Fahrrädern bei 56 km/h.",19.05769230769231,23.453076923076928,22.86329200000001,4.737307692307713,13.476923076923079,60.61538461538461,10.745966692414834,9.0,14.035715384615385,6.769230769230769,2.076923076923077,26.0,1.0,0.8846153846153846,176.0,54.0,26.0,23.0,1.0,1.0,9.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
883,Auf den Schlachtschiffen des I Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.,16.04105263157895,17.817368421052628,19.777871789473686,13.897368421052647,9.705263157894738,61.10526315789474,8.477225575051662,8.0,13.720478947368422,6.315789473684211,2.0526315789473686,19.0,1.0,0.9473684210526315,120.0,39.0,19.0,18.0,1.0,1.0,8.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
551,"Solche Gebiete sind zunächst Gebieten vorzuziehen, in denen ein dichtes Gestein für die Konvektion erst erschlossen werden muss.",13.063333333333333,16.09166666666666,18.161222611111114,33.46500000000002,11.644444444444446,62.44444444444444,10.745966692414834,8.0,11.547077777777778,6.055555555555555,1.8333333333333333,18.0,1.0,1.0,109.0,33.0,18.0,18.0,1.0,1.0,8.0,2.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Durch die zusätzlichen Beiträge des Schmelzwassers dürften diese sich noch verdoppeln.,10.154545454545456,16.183636363636367,21.59933645454546,41.851818181818196,11.672727272727274,56.45454545454545,10.745966692414834,5.0,11.359372727272728,6.818181818181818,1.8181818181818181,11.0,1.0,1.0,75.0,20.0,11.0,11.0,1.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
430,Heute ist es bis in eine Wassertiefe von durchschnittlich 1000 m nachweisbar.,7.773333333333333,10.082500000000003,13.582782250000001,60.70500000000002,11.466666666666667,37.0,10.745966692414834,3.0,10.810866666666668,5.416666666666667,1.5833333333333333,12.0,1.0,1.0,65.0,19.0,12.0,12.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,"Wegen der möglichen Auswirkungen auf menschliche Sicherheit, Gesundheit, Wirtschaft und Umwelt hat die globale Erwärmung große Risiken, kann sich aber örtlich und regional auch positiv auswirken.",17.242307692307694,21.641538461538467,20.601810846153846,17.75269230769233,16.553846153846155,76.0,13.954451150103322,13.0,12.213792307692307,6.384615384615385,1.9230769230769231,26.0,1.0,0.9615384615384616,166.0,50.0,26.0,25.0,1.0,1.0,13.0,4.0,12.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
290,"Unter der Vereinbarkeit von Familie und Beruf versteht man seit dem 20 Jahrhundert die Möglichkeit Erwachsener im arbeitsfähigen Alter, sich zugleich Beruf und Karriere einerseits und dem Leben in der Familie und der Betreuung von Kindern und pflegebedürftigen Personen andererseits zu widmen, unter Berücksichtigung der Schwierigkeiten, die dabei auftreten können.",26.801999999999996,32.9604,20.29772064,-8.03899999999998,24.0,88.0,15.24744871391589,19.0,11.8009,6.24,1.94,50.0,1.0,0.76,312.0,97.0,50.0,38.0,1.0,1.0,19.0,5.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
922,"Seit der letzten Europawahl umfasst das Parlament regulär 750 Sitze zuzüglich des Präsidenten, also 751 Abgeordnete (Art 14 Abs 2 EU-Vertrag) und damit die 1,7-fache Anzahl vom Repräsentantenhaus der Vereinigten Staaten.",18.493529411764708,20.920882352941177,14.976415205882354,23.030882352941198,15.952941176470588,69.29411764705883,10.745966692414834,12.0,13.682311764705885,5.382352941176471,1.7647058823529411,34.0,1.0,0.9705882352941176,183.0,60.0,34.0,33.0,1.0,1.0,12.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307,"Im Gegenteil stellt eine Familie heute dem Arbeitsmarkt im Durchschnitt tendenziell deutlich mehr Stunden Arbeitszeit zur Verfügung, als sie es Mitte des 20 Jahrhunderts tat.",13.040000000000003,18.953200000000002,17.82442272000001,46.10000000000002,11.600000000000001,65.0,8.477225575051662,10.0,9.929300000000001,5.92,1.6,25.0,1.0,1.0,148.0,40.0,25.0,25.0,1.0,1.0,10.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541,"Seit kurzem werden Zerfallsraten mittels Neutrinodetektoren auch direkt gemessen, in Übereinstimmung mit dem bekannten Ergebnis, allerdings noch sehr ungenau, ±40 %.",18.170000000000005,21.304499999999997,23.584796450000006,0.41500000000000625,14.0,65.0,12.486832980505138,9.0,11.734,6.95,2.2,20.0,1.0,1.0,139.0,44.0,20.0,20.0,1.0,1.0,9.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
354,"Der Erwärmungstrend setzt absehbar nicht nur die Ökosysteme, sondern auch Milliarden Menschen enormen Belastungen zB hinsichtlich der Wasserversorgung aus.",15.810000000000002,20.362500000000004,22.408826250000004,17.335000000000022,14.0,70.0,12.486832980505138,10.0,11.734,6.75,2.0,20.0,1.0,1.0,135.0,40.0,20.0,20.0,1.0,1.0,10.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,"Seifenblasen mit reinem Wasser zu machen ist so schwierig, weil die Oberflächenspannung zu hoch ist, wodurch die Blase sofort zerplatzt.",12.270000000000003,15.417000000000002,16.23498270000001,42.71500000000002,8.0,45.0,3.0,5.0,10.155000000000001,5.7,1.7,20.0,1.0,0.85,114.0,34.0,20.0,17.0,1.0,1.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
928,Die Aufgaben des Europäischen Parlaments sind in Art 14 EU-Vertrag beschrieben.,10.723333333333333,10.8675,14.56275741666667,39.555000000000014,8.133333333333333,53.666666666666664,8.477225575051662,5.0,10.810866666666668,5.583333333333333,1.8333333333333333,12.0,1.0,1.0,67.0,22.0,12.0,12.0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147,Große US-amerikanische Kriegsschiffe der US Navy haben ebenfalls Geldautomaten an Bord.,13.673333333333336,14.0075,18.482658083333334,18.40500000000001,11.466666666666667,45.333333333333336,10.745966692414834,4.0,12.1267,6.25,2.0833333333333335,12.0,1.0,0.9166666666666666,75.0,25.0,12.0,11.0,1.0,1.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,"Dazwischen fehlen Gesteine aus rund 800 Millionen Jahren, sie wurden bereits vor, während und nach der Gebirgsbildung durch Erosion abgetragen.",14.040000000000003,17.0655,18.29293055000001,30.02500000000002,10.0,60.0,8.477225575051662,8.0,10.155000000000001,6.05,1.85,20.0,1.0,1.0,121.0,37.0,20.0,20.0,1.0,1.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,17.285517241379313,18.08172413793104,14.402981310344831,22.786206896551736,15.73793103448276,56.58620689655172,12.486832980505138,8.0,12.153175862068966,5.310344827586207,1.8275862068965518,29.0,1.0,1.0,154.0,53.0,29.0,29.0,1.0,1.0,8.0,3.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
